item_url,ts,top_buy_avg,buy_count,top_sell_avg,sell_count,platform,weekly_volume_est
fulmination,2025-08-13T06:41:06Z,22.667,4,89.0,6,pc,24
ammo_drum,2025-08-13T06:41:07Z,,0,1.0,14,pc,40
sovereign_outcast,2025-08-13T06:41:07Z,,0,4.667,20,pc,90
gladiator_might,2025-08-13T06:41:08Z,7.5,2,12.0,26,pc,226
heavy_impact,2025-08-13T06:41:09Z,,0,2.667,10,pc,11
thunderbolt,2025-08-13T06:41:09Z,,0,2.0,25,pc,9
pool_of_life,2025-08-13T06:41:10Z,,0,12.667,9,pc,14
entropy_burst,2025-08-13T06:41:11Z,,0,8.667,7,pc,9
fatal_attraction,2025-08-13T06:41:11Z,,0,3.667,6,pc,5
seismic_palm,2025-08-13T06:41:12Z,,0,4.0,14,pc,10
pressure_point,2025-08-13T06:41:12Z,,0,1.0,21,pc,19
modified_munitions,2025-08-13T06:41:13Z,,0,5.0,10,pc,7
natural_talent,2025-08-13T06:41:14Z,5.0,1,8.0,53,pc,155
flechette,2025-08-13T06:41:14Z,,0,2.667,6,pc,8
shimmering_blight,2025-08-13T06:41:15Z,,0,2.667,10,pc,36
justice_blades,2025-08-13T06:41:15Z,,0,11.0,7,pc,13
buzz_kill,2025-08-13T06:41:16Z,11.0,1,14.0,27,pc,53
pyrana_prime_blueprint,2025-08-13T06:41:17Z,15.333,8,24.333,6,pc,103
pyrana_prime_receiver,2025-08-13T06:41:17Z,3.0,2,6.667,9,pc,101
pyrana_prime_barrel,2025-08-13T06:41:18Z,2.5,2,4.667,11,pc,70
destreza_prime_set,2025-08-13T06:41:19Z,45.0,7,58.667,15,pc,134
primed_expel_grineer,2025-08-13T06:41:19Z,71.0,8,61.667,29,pc,28
primed_expel_corpus,2025-08-13T06:41:20Z,33.333,5,65.0,24,pc,20
primed_expel_infested,2025-08-13T06:41:21Z,48.333,4,59.333,19,pc,11
primed_expel_corrupted,2025-08-13T06:41:21Z,63.667,6,56.333,18,pc,22
flame_gland,2025-08-13T06:41:22Z,15.0,1,29.0,26,pc,109
smooth_phasmin,2025-08-13T06:41:22Z,,0,1.0,8,pc,87
arcane_pulse,2025-08-13T06:41:23Z,10.0,1,2.333,31,pc,24
sudden_justice,2025-08-13T06:41:24Z,,0,50.0,1,pc,4
blood_rush,2025-08-13T06:41:24Z,50.0,8,10.0,58,pc,435
shrapnel_shot,2025-08-13T06:41:25Z,,0,6.333,13,pc,31
coolant_leak,2025-08-13T06:41:26Z,10.0,1,10.333,21,pc,107
primed_heated_charge,2025-08-13T06:41:26Z,101.0,18,58.0,41,pc,188
neutron_star,2025-08-13T06:41:27Z,,0,12.0,12,pc,115
skull_shots,2025-08-13T06:41:28Z,,0,10.0,9,pc,9
loki_prime_neuroptics_blueprint,2025-08-13T06:41:28Z,13.667,6,19.0,5,pc,134
vigilante_fervor,2025-08-13T06:41:29Z,5.0,1,6.667,20,pc,78
ankyros_prime_blade,2025-08-13T06:41:30Z,4.0,2,7.333,22,pc,89
ankyros_prime_gauntlet,2025-08-13T06:41:30Z,5.333,6,11.333,8,pc,118
bo_prime_blueprint,2025-08-13T06:41:31Z,6.5,2,15.667,10,pc,113
silva_and_aegis_prime_guard,2025-08-13T06:41:32Z,6.5,2,21.667,5,pc,105
vicious_frost,2025-08-13T06:41:32Z,3.0,1,8.333,42,pc,213
jagged_edge,2025-08-13T06:41:33Z,,0,3.0,20,pc,17
shield_disruption,2025-08-13T06:41:34Z,5.0,1,9.667,14,pc,22
magus_vigor,2025-08-13T06:41:35Z,6.5,2,3.667,13,pc,31
shotgun_barrage,2025-08-13T06:41:35Z,,0,2.667,11,pc,17
arcane_swindle_helmet,2025-08-13T06:41:36Z,80.0,3,349.667,6,pc,12
gladiator_vice,2025-08-13T06:41:36Z,6.667,4,9.0,35,pc,141
arcane_meridian_helmet,2025-08-13T06:41:37Z,120.0,1,361.0,3,pc,9
legendary_fusion_core,2025-08-13T06:41:38Z,80.333,23,96.667,27,pc,598
tigris_prime_stock,2025-08-13T06:41:38Z,3.0,1,6.667,7,pc,45
spinning_needle,2025-08-13T06:41:39Z,,0,3.0,19,pc,29
snipetron_vandal_stock,2025-08-13T06:41:40Z,,0,15.0,1,pc,19
wildfire,2025-08-13T06:41:40Z,,0,3.333,24,pc,51
bane_of_grineer,2025-08-13T06:41:41Z,,0,4.0,12,pc,7
scimitar_avionics_blueprint,2025-08-13T06:41:41Z,,0,10.0,5,pc,28
reflex_guard,2025-08-13T06:41:42Z,42.333,9,1.667,25,pc,190
everlasting_ward,2025-08-13T06:41:43Z,,0,14.667,7,pc,14
ash_prime_neuroptics_blueprint,2025-08-13T06:41:43Z,,0,11.0,13,pc,220
jolt,2025-08-13T06:41:44Z,20.333,7,38.0,52,pc,179
vectis_prime_stock,2025-08-13T06:41:45Z,7.0,1,11.0,5,pc,71
stunning_speed,2025-08-13T06:41:45Z,,0,2.667,17,pc,17
primed_continuity,2025-08-13T06:41:46Z,96.667,14,52.0,46,pc,333
bo_prime_handle,2025-08-13T06:41:47Z,8.667,4,19.0,10,pc,103
crash_course,2025-08-13T06:41:48Z,,0,3.0,16,pc,13
vital_systems_bypass,2025-08-13T06:41:48Z,,0,50.0,1,pc,5
singularity,2025-08-13T06:41:49Z,,0,8.667,9,pc,8
lethal_momentum,2025-08-13T06:41:50Z,,0,7.333,18,pc,84
primed_bane_of_infested,2025-08-13T06:41:50Z,83.333,6,59.667,21,pc,12
primed_bane_of_corpus,2025-08-13T06:41:51Z,,0,21.0,32,pc,18
carrier_prime_blueprint,2025-08-13T06:41:52Z,4.0,2,16.333,6,pc,112
vulpine_mask,2025-08-13T06:41:52Z,,0,2.0,26,pc,14
primed_bane_of_grineer,2025-08-13T06:41:53Z,77.0,10,55.0,30,pc,38
vectis_prime_barrel,2025-08-13T06:41:54Z,4.5,2,14.667,7,pc,83
tactical_pump,2025-08-13T06:41:54Z,,0,4.667,7,pc,12
arcane_menticide_helmet,2025-08-13T06:41:55Z,80.0,5,299.333,3,pc,10
arcane_aurora_helmet,2025-08-13T06:41:56Z,,0,332.667,5,pc,12
soma_prime_blueprint,2025-08-13T06:41:56Z,4.333,3,8.0,11,pc,81
unleashed,2025-08-13T06:41:57Z,,0,4.667,9,pc,8
vasto_prime_barrel,2025-08-13T06:41:57Z,3.0,2,10.0,5,pc,122
arcane_chorus_helmet,2025-08-13T06:41:58Z,90.667,3,286.333,7,pc,9
vasto_prime_blueprint,2025-08-13T06:41:58Z,,0,5.667,16,pc,94
entropy_flight,2025-08-13T06:41:59Z,,0,9.667,6,pc,7
saryn_prime_set,2025-08-13T06:42:00Z,75.667,11,87.0,48,pc,709
poppin_vert,2025-08-13T06:42:00Z,,0,49.667,3,pc,7
magus_repair,2025-08-13T06:42:01Z,64.333,5,8.333,24,pc,82
magus_glitch,2025-08-13T06:42:02Z,57.5,2,11.0,13,pc,25
perfect_balance,2025-08-13T06:42:02Z,59.0,2,63.0,6,pc,8
strain_consume,2025-08-13T06:42:03Z,9.0,1,10.0,14,pc,28
zaw_riven_mod_(veiled),2025-08-13T06:42:03Z,1.0,2,2.667,17,pc,182
wolf_sledge_blueprint,2025-08-13T06:42:04Z,,0,43.333,3,pc,16
magus_overload,2025-08-13T06:42:05Z,60.0,4,115.0,9,pc,7
molecular_fission,2025-08-13T06:42:05Z,,0,10.333,13,pc,117
wolf_sledge_motor,2025-08-13T06:42:06Z,,0,21.667,4,pc,22
wild_frenzy,2025-08-13T06:42:07Z,,0,8.667,15,pc,19
napalm_grenades,2025-08-13T06:42:07Z,,0,11.667,11,pc,13
tipedo_prime_handle,2025-08-13T06:42:08Z,11.5,2,15.333,8,pc,296
stradavar_prime_set,2025-08-13T06:42:08Z,23.333,3,29.333,23,pc,168
equinox_prime_blueprint,2025-08-13T06:42:09Z,,0,8.333,19,pc,591
bronco_prime_barrel,2025-08-13T06:42:10Z,1.0,3,2.667,20,pc,228
war_hilt,2025-08-13T06:42:11Z,1.0,1,1.333,9,pc,19
nova_prime_systems_blueprint,2025-08-13T06:42:11Z,6.5,2,13.0,9,pc,328
frost_prime_blueprint,2025-08-13T06:42:12Z,35.0,11,49.667,14,pc,244
bronco_prime_blueprint,2025-08-13T06:42:13Z,,0,3.667,7,pc,60
astral_twilight,2025-08-13T06:42:13Z,5.0,1,8.667,43,pc,257
snap_shot,2025-08-13T06:42:14Z,,0,3.0,6,pc,4
burston_prime_receiver,2025-08-13T06:42:15Z,,0,2.333,10,pc,140
fang_prime_blade,2025-08-13T06:42:15Z,,0,2.667,12,pc,88
vauban_prime_neuroptics_blueprint,2025-08-13T06:42:16Z,30.0,15,36.667,13,pc,305
hikou_prime_stars,2025-08-13T06:42:17Z,4.0,2,17.0,4,pc,106
intruder,2025-08-13T06:42:17Z,,0,1.0,12,pc,7
prisma_angstrum,2025-08-13T06:42:18Z,37.333,6,56.0,17,pc,39
phaedra_stock,2025-08-13T06:42:18Z,6.0,1,14.0,6,pc,55
scorch,2025-08-13T06:42:19Z,3.667,3,9.0,39,pc,207
entropy_spike,2025-08-13T06:42:20Z,,0,8.0,6,pc,9
eleventh_storm,2025-08-13T06:42:20Z,,0,6.667,10,pc,17
nova_prime_neuroptics_blueprint,2025-08-13T06:42:21Z,8.667,4,16.667,10,pc,325
nova_prime_chassis_blueprint,2025-08-13T06:42:22Z,49.0,11,58.667,19,pc,367
prism_guard,2025-08-13T06:42:22Z,,0,16.0,27,pc,112
trick_mag,2025-08-13T06:42:23Z,,0,2.0,8,pc,18
nova_prime_blueprint,2025-08-13T06:42:23Z,11.333,4,16.0,11,pc,374
deceptive_bond,2025-08-13T06:42:24Z,,0,9.0,9,pc,8
frost_prime_neuroptics_blueprint,2025-08-13T06:42:25Z,6.0,1,10.0,18,pc,196
arcane_squall_helmet,2025-08-13T06:42:26Z,110.333,4,581.333,3,pc,7
calculated_redirection,2025-08-13T06:42:26Z,15.0,1,1.0,18,pc,27
charged_shell,2025-08-13T06:42:27Z,,0,3.0,18,pc,32
cleanse_corpus,2025-08-13T06:42:27Z,,0,4.0,11,pc,7
searing_steel,2025-08-13T06:42:28Z,12.5,2,60.0,3,pc,13
accelerated_deflection,2025-08-13T06:42:29Z,,0,2.0,17,pc,10
clashing_forest,2025-08-13T06:42:29Z,,0,1.667,16,pc,9
primal_rage,2025-08-13T06:42:30Z,3.0,1,10.0,16,pc,84
celestial_stomp,2025-08-13T06:42:31Z,9.0,1,12.333,10,pc,22
secura_penta,2025-08-13T06:42:31Z,24.333,6,40.667,5,pc,97
razor_shot,2025-08-13T06:42:32Z,,0,2.0,9,pc,11
creeping_terrify,2025-08-13T06:42:33Z,,0,18.333,8,pc,31
trinity_prime_blueprint,2025-08-13T06:42:33Z,3.0,1,15.667,8,pc,208
grim_fury,2025-08-13T06:42:34Z,,0,4.0,10,pc,8
ayatan_orta_sculpture,2025-08-13T06:42:35Z,4.0,8,4.0,37,pc,648
energy_channel,2025-08-13T06:42:35Z,,0,1.333,17,pc,13
hallowed_reckoning,2025-08-13T06:42:36Z,,0,15.667,8,pc,13
convulsion,2025-08-13T06:42:36Z,,0,1.0,20,pc,12
arcane_fury,2025-08-13T06:42:37Z,90.0,16,5.667,82,pc,811
rapid_resilience,2025-08-13T06:42:38Z,,0,2.667,13,pc,12
pistol_pestilence,2025-08-13T06:42:39Z,4.667,3,4.333,46,pc,278
primed_morphic_transformer,2025-08-13T06:42:39Z,70.0,6,45.0,22,pc,22
frail_momentum,2025-08-13T06:42:40Z,,0,1.333,38,pc,15
pathogen_rounds,2025-08-13T06:42:41Z,,0,4.0,17,pc,68
arcane_aegis,2025-08-13T06:42:41Z,166.0,24,9.0,58,pc,617
sudden_impact,2025-08-13T06:42:42Z,,0,11.333,5,pc,6
arcane_consequence,2025-08-13T06:42:43Z,7.0,1,2.333,15,pc,24
tempered_blade,2025-08-13T06:42:43Z,,0,7.667,6,pc,7
smite_corpus,2025-08-13T06:42:44Z,,0,4.333,12,pc,12
arcane_energize,2025-08-13T06:42:44Z,195.333,32,9.667,141,pc,1256
fanged_fusillade,2025-08-13T06:42:46Z,,0,9.0,17,pc,24
gladiator_resolve,2025-08-13T06:42:46Z,,0,5.0,23,pc,53
ghost,2025-08-13T06:42:47Z,,0,1.0,14,pc,12
rime_rounds,2025-08-13T06:42:48Z,20.0,11,30.0,25,pc,348
vulkar_wraith,2025-08-13T06:42:49Z,33.333,3,96.667,8,pc,15
ayatan_piv_sculpture,2025-08-13T06:42:49Z,2.333,6,2.333,20,pc,282
negation_swarm,2025-08-13T06:42:50Z,,0,9.0,10,pc,13
blunderbuss,2025-08-13T06:42:51Z,,0,3.0,11,pc,9
sybaris_prime_barrel,2025-08-13T06:42:51Z,10.0,2,29.0,8,pc,123
centaur_aegis,2025-08-13T06:42:52Z,,0,10.0,6,pc,90
cephalon_suda_augment_mod,2025-08-13T06:42:52Z,,0,11.333,3,pc,17
banshee_prime_chassis_blueprint,2025-08-13T06:42:53Z,14.667,6,26.0,12,pc,232
chilling_grasp,2025-08-13T06:42:54Z,,0,2.333,17,pc,11
wukong_prime_chassis_blueprint,2025-08-13T06:42:54Z,8.667,12,12.0,11,pc,947
blazing_steel,2025-08-13T06:42:55Z,,0,5.667,10,pc,10
fired_up,2025-08-13T06:42:56Z,,0,2.0,24,pc,62
shattering_storm,2025-08-13T06:42:56Z,6.0,1,13.0,11,pc,152
sense_danger,2025-08-13T06:42:57Z,,0,2.667,13,pc,8
bullet_dance,2025-08-13T06:42:58Z,5.0,1,23.333,20,pc,52
twin_vipers_wraith_blueprint,2025-08-13T06:42:58Z,7.0,2,13.333,5,pc,15
split_chamber,2025-08-13T06:42:59Z,,0,3.0,44,pc,93
north_wind,2025-08-13T06:43:00Z,,0,1.0,17,pc,8
shotgun_scavenger,2025-08-13T06:43:00Z,,0,8.667,11,pc,8
synoid_gammacor,2025-08-13T06:43:01Z,15.0,5,38.333,5,pc,116
helios_prime_set,2025-08-13T06:43:01Z,30.0,6,57.0,28,pc,298
rakta_ballistica,2025-08-13T06:43:02Z,12.0,1,27.667,7,pc,60
hydroid_prime_neuroptics_blueprint,2025-08-13T06:43:03Z,,0,17.333,7,pc,253
greedy_pull,2025-08-13T06:43:03Z,,0,10.667,19,pc,80
silva_and_aegis_prime_set,2025-08-13T06:43:04Z,31.667,4,31.667,22,pc,98
sanctuary,2025-08-13T06:43:05Z,,0,3.333,15,pc,8
tether_grenades,2025-08-13T06:43:06Z,,0,1.667,15,pc,8
aviator,2025-08-13T06:43:06Z,,0,2.667,16,pc,43
swooping_falcon,2025-08-13T06:43:07Z,,0,3.667,20,pc,16
constitution,2025-08-13T06:43:07Z,6.333,3,9.333,39,pc,295
smite_infusion,2025-08-13T06:43:08Z,,0,13.0,13,pc,16
kavasa_prime_kubrow_collar_set,2025-08-13T06:43:09Z,,0,35.0,5,pc,21
latron_prime_set,2025-08-13T06:43:10Z,90.0,12,106.333,19,pc,447
lex_prime_set,2025-08-13T06:43:10Z,3.333,3,10.0,14,pc,416
odonata_prime_set,2025-08-13T06:43:11Z,18.667,3,37.0,31,pc,139
gun_glide,2025-08-13T06:43:12Z,,0,3.0,9,pc,7
double_tap,2025-08-13T06:43:13Z,13.333,6,46.667,8,pc,136
final_act,2025-08-13T06:43:14Z,,0,30.0,1,pc,4
final_tap,2025-08-13T06:43:14Z,,0,32.5,2,pc,7
hydraulic_chamber,2025-08-13T06:43:15Z,,0,50.0,1,pc,10
hydraulic_gauge,2025-08-13T06:43:15Z,,0,50.0,1,pc,6
narrow_barrel,2025-08-13T06:43:16Z,,0,4.667,12,pc,17
strun_wraith_barrel,2025-08-13T06:43:16Z,7.0,2,16.667,5,pc,51
eidolon_zenurik_lens,2025-08-13T06:43:17Z,,0,20.0,8,pc,25
destreza_prime_handle,2025-08-13T06:43:17Z,4.667,3,6.667,9,pc,77
enhanced_durability,2025-08-13T06:43:18Z,,0,4.0,9,pc,7
holster_amp,2025-08-13T06:43:19Z,5.0,1,12.667,16,pc,34
arcane_strike,2025-08-13T06:43:19Z,31.0,18,3.0,65,pc,342
sinister_reach,2025-08-13T06:43:20Z,,0,4.333,17,pc,29
vectis_prime_set,2025-08-13T06:43:21Z,71.667,10,90.0,23,pc,87
carving_mantis,2025-08-13T06:43:22Z,,0,4.0,12,pc,32
primed_pack_leader,2025-08-13T06:43:23Z,73.333,12,65.0,22,pc,58
arcane_nullifier,2025-08-13T06:43:23Z,62.0,12,4.333,22,pc,183
rhino_prime_set,2025-08-13T06:43:24Z,50.333,8,68.333,56,pc,456
sicarus_prime_set,2025-08-13T06:43:25Z,40.0,2,61.333,22,pc,117
grinloked,2025-08-13T06:43:26Z,,0,71.667,3,pc,4
arcane_victory,2025-08-13T06:43:26Z,10.0,1,2.0,31,pc,15
hastened_steps,2025-08-13T06:43:27Z,,0,300.0,1,pc,8
boltor_prime_receiver,2025-08-13T06:43:27Z,5.0,2,6.0,10,pc,156
boltor_prime_stock,2025-08-13T06:43:28Z,5.667,5,14.0,7,pc,183
synoid_heliocor,2025-08-13T06:43:29Z,15.0,5,38.333,6,pc,106
elytron_systems_blueprint,2025-08-13T06:43:29Z,20.0,1,40.0,3,pc,5
steel_meridian_augment_mod,2025-08-13T06:43:30Z,,0,9.667,3,pc,23
shadow_harvest,2025-08-13T06:43:30Z,,0,,0,pc,4
tigris_prime_barrel,2025-08-13T06:43:31Z,,0,4.333,11,pc,47
eject_magazine,2025-08-13T06:43:31Z,5.0,1,4.667,9,pc,13
burning_wasp,2025-08-13T06:43:32Z,,0,1.0,18,pc,8
sharpened_bullets,2025-08-13T06:43:33Z,,0,7.667,11,pc,31
soma_prime_receiver,2025-08-13T06:43:33Z,9.0,4,20.0,7,pc,177
reaping_spiral,2025-08-13T06:43:34Z,,0,1.667,16,pc,28
soma_prime_stock,2025-08-13T06:43:35Z,27.667,6,39.667,7,pc,180
strafing_slide,2025-08-13T06:43:35Z,,0,3.667,7,pc,10
scimitar_set,2025-08-13T06:43:36Z,10.0,1,11.667,13,pc,33
cataclysmic_continuum,2025-08-13T06:43:37Z,,0,14.0,6,pc,15
braton_prime_set,2025-08-13T06:43:37Z,5.333,6,6.0,45,pc,436
silva_and_aegis_prime_hilt,2025-08-13T06:43:38Z,,0,4.667,9,pc,51
hydroid_prime_chassis_blueprint,2025-08-13T06:43:39Z,4.333,3,9.667,11,pc,227
aklex_prime_blueprint,2025-08-13T06:43:39Z,6.0,1,9.333,12,pc,63
aklex_prime_set,2025-08-13T06:43:40Z,30.0,4,49.333,22,pc,111
ballistica_prime_blueprint,2025-08-13T06:43:41Z,7.667,3,23.667,5,pc,92
tranquil_cleave,2025-08-13T06:43:41Z,,0,4.0,17,pc,23
link_vitality,2025-08-13T06:43:42Z,33.0,2,4.333,24,pc,45
pack_leader,2025-08-13T06:43:43Z,,0,3.0,9,pc,8
soul_survivor,2025-08-13T06:43:43Z,,0,11.667,14,pc,8
thumper,2025-08-13T06:43:44Z,,0,1.0,9,pc,15
rush,2025-08-13T06:43:45Z,,0,1.667,11,pc,13
infected_clip,2025-08-13T06:43:45Z,,0,1.0,21,pc,10
cleanse_infested,2025-08-13T06:43:46Z,,0,4.333,10,pc,7
blaze,2025-08-13T06:43:46Z,26.667,10,43.0,28,pc,123
vacuum,2025-08-13T06:43:47Z,,0,3.667,10,pc,8
energy_generator,2025-08-13T06:43:48Z,30.667,7,46.333,23,pc,95
frost_jaw,2025-08-13T06:43:49Z,,0,8.0,34,pc,107
shock_collar,2025-08-13T06:43:49Z,12.0,3,25.333,29,pc,114
thrash_landing,2025-08-13T06:43:50Z,,0,41.667,4,pc,7
motus_impact,2025-08-13T06:43:51Z,,0,3.333,9,pc,8
aero_vantage,2025-08-13T06:43:51Z,,0,3.0,13,pc,21
motus_setup,2025-08-13T06:43:52Z,,0,4.0,14,pc,12
gale_kick,2025-08-13T06:43:53Z,,0,9.667,8,pc,21
motus_signal,2025-08-13T06:43:53Z,,0,2.667,12,pc,14
deck_12_scene,2025-08-13T06:43:54Z,1.0,1,41.667,3,pc,12
ninkondi_prime_blueprint,2025-08-13T06:43:55Z,,0,5.0,4,pc,106
zhuge_prime_barrel,2025-08-13T06:43:55Z,,0,12.333,22,pc,233
ninkondi_prime_handle,2025-08-13T06:43:56Z,10.0,3,17.333,11,pc,458
ninkondi_prime_set,2025-08-13T06:43:57Z,45.0,2,54.667,25,pc,157
secura_dual_cestra,2025-08-13T12:53:24Z,18.333,6,30.0,8,pc,77
creeping_bullseye,2025-08-13T12:53:25Z,,0,3.333,65,pc,258
mutalist_alad_v_assassinate_key,2025-08-13T12:53:26Z,,0,9.0,5,pc,45
irradiating_disarm,2025-08-13T12:53:27Z,,0,11.0,14,pc,9
antimatter_absorb,2025-08-13T12:53:28Z,,0,9.667,24,pc,11
arcane_barrier,2025-08-13T12:53:29Z,30.0,5,4.0,75,pc,111
arcane_ice,2025-08-13T12:53:30Z,15.0,1,2.333,16,pc,21
telos_boltor,2025-08-13T12:53:31Z,20.0,12,40.0,7,pc,166
frost_prime_set,2025-08-13T12:53:31Z,77.667,18,89.667,56,pc,400
catalyzer_link,2025-08-13T12:53:33Z,,0,3.667,11,pc,8
targeting_subsystem,2025-08-13T12:53:33Z,,0,11.667,15,pc,45
strun_wraith_receiver,2025-08-13T12:53:34Z,8.0,1,18.0,8,pc,32
tectonic_fracture,2025-08-13T12:53:35Z,,0,10.0,15,pc,7
mantis_set,2025-08-13T12:53:36Z,5.0,1,14.667,19,pc,69
acid_shells,2025-08-13T12:53:37Z,4.0,1,9.333,33,pc,104
nightwatch_napalm,2025-08-13T12:53:38Z,,0,8.667,34,pc,100
quasar_drill,2025-08-13T12:53:39Z,,0,6.333,8,pc,10
comet_blast,2025-08-13T12:53:40Z,,0,4.0,14,pc,10
nebula_bore,2025-08-13T12:53:41Z,,0,16.667,4,pc,10
kaszas_blade,2025-08-13T12:53:42Z,15.0,1,13.333,6,pc,56
velocitus_receiver,2025-08-13T12:53:43Z,,0,8.667,4,pc,54
fluctus_barrel,2025-08-13T12:53:44Z,5.0,1,9.333,12,pc,107
fluctus_limbs,2025-08-13T12:53:44Z,10.0,1,11.0,8,pc,89
fluctus_stock,2025-08-13T12:53:45Z,,0,8.0,7,pc,46
decurion_barrel,2025-08-13T12:53:46Z,9.0,1,9.667,10,pc,58
hydroid_prime_set,2025-08-13T12:53:47Z,90.0,16,93.333,45,pc,359
cleanse_corrupted,2025-08-13T12:53:48Z,,0,36.667,6,pc,12
kappa_beacon,2025-08-13T12:53:48Z,3.0,1,59.667,4,pc,9
star_crimzian,2025-08-13T12:53:49Z,,0,2.0,15,pc,167
virtuos_strike,2025-08-13T12:53:50Z,7.0,1,4.667,21,pc,40
hunter_adrenaline,2025-08-13T12:53:51Z,,0,4.0,36,pc,150
viper_wraith,2025-08-13T12:53:52Z,,0,42.667,17,pc,16
grineer_shipyards_manufactory_scene,2025-08-13T12:53:53Z,10.0,1,,0,pc,4
infested_ship_bridge_scene,2025-08-13T12:53:54Z,,0,,0,pc,5
corpus_gas_city_conduit_scene,2025-08-13T12:53:54Z,33.0,1,,0,pc,4
eidolon_madurai_lens,2025-08-13T12:53:55Z,,0,20.0,8,pc,18
eidolon_vazarin_lens,2025-08-13T12:53:56Z,,0,19.667,5,pc,15
eidolon_unairu_lens,2025-08-13T12:53:56Z,,0,16.0,8,pc,11
zephyr_prime_chassis_blueprint,2025-08-13T12:53:57Z,2.0,1,6.667,17,pc,224
pax_soar,2025-08-13T12:53:58Z,15.0,1,7.333,10,pc,11
redeemer_prime_blade,2025-08-13T12:53:59Z,1.0,1,5.0,17,pc,65
akjagara_prime_receiver,2025-08-13T12:54:00Z,6.5,2,9.333,9,pc,146
kitgun_riven_mod_(veiled),2025-08-13T12:54:01Z,,0,1.0,38,pc,67
spectrosiphon,2025-08-13T12:54:01Z,,0,11.333,17,pc,33
wolf_sledge_head,2025-08-13T12:54:03Z,,0,2.333,10,pc,17
wolf_sledge_set,2025-08-13T12:54:03Z,15.0,7,29.667,40,pc,117
orb_vallis_scene,2025-08-13T12:54:04Z,,0,101.667,3,pc,9
zhuge_prime_grip,2025-08-13T12:54:05Z,,0,5.0,12,pc,136
freeze_force,2025-08-13T12:54:06Z,,0,11.667,19,pc,18
swirling_tiger,2025-08-13T12:54:07Z,,0,2.0,23,pc,8
quick_thinking,2025-08-13T12:54:07Z,,0,4.333,34,pc,65
wyrm_prime_blueprint,2025-08-13T12:54:09Z,5.333,3,14.0,7,pc,107
spring_loaded_blade,2025-08-13T12:54:10Z,12.0,11,17.0,68,pc,209
kinetic_diversion,2025-08-13T12:54:11Z,2.0,1,6.0,22,pc,13
power_throw,2025-08-13T12:54:11Z,,0,1.0,41,pc,30
malignant_force,2025-08-13T12:54:12Z,3.5,2,4.333,63,pc,350
superior_defenses,2025-08-13T12:54:13Z,,0,3.0,12,pc,7
energy_inversion,2025-08-13T12:54:14Z,,0,2.333,15,pc,11
shattering_justice,2025-08-13T12:54:15Z,,0,14.0,12,pc,17
fast_hands,2025-08-13T12:54:16Z,,0,1.0,14,pc,7
polar_magazine,2025-08-13T12:54:17Z,,0,4.0,16,pc,9
rifle_amp,2025-08-13T12:54:18Z,7.5,2,10.667,19,pc,22
spare_parts,2025-08-13T12:54:19Z,,0,1.667,21,pc,11
no_return,2025-08-13T12:54:20Z,,0,1.0,18,pc,18
vaporize,2025-08-13T12:54:20Z,,0,2.333,11,pc,9
vicious_spread,2025-08-13T12:54:21Z,,0,2.667,32,pc,51
enemy_sense,2025-08-13T12:54:23Z,,0,2.0,30,pc,12
blind_rage,2025-08-13T12:54:23Z,63.667,16,11.333,71,pc,778
rifle_ammo_mutation,2025-08-13T12:54:24Z,,0,5.0,23,pc,29
imperator_vandal_barrel,2025-08-13T12:54:25Z,8.0,1,9.0,7,pc,53
orthos_prime_blade,2025-08-13T12:54:26Z,1.333,3,2.0,22,pc,230
loki_prime_systems_blueprint,2025-08-13T12:54:27Z,21.333,10,29.0,19,pc,151
naramon_lens,2025-08-13T12:54:28Z,,0,2.667,9,pc,71
coaction_drift,2025-08-13T12:54:29Z,5.0,1,5.0,52,pc,93
shotgun_savvy,2025-08-13T12:54:30Z,,0,2.0,16,pc,11
volcanic_edge,2025-08-13T12:54:31Z,2.667,3,4.333,48,pc,147
odonata_prime_harness_blueprint,2025-08-13T12:54:32Z,6.0,1,7.667,11,pc,122
secondary_wind,2025-08-13T12:54:33Z,,0,14.333,6,pc,7
odonata_prime_systems_blueprint,2025-08-13T12:54:33Z,4.0,1,5.0,21,pc,76
point_strike,2025-08-13T12:54:34Z,,0,1.0,21,pc,14
soaring_strike,2025-08-13T12:54:35Z,,0,22.667,3,pc,8
pummel,2025-08-13T12:54:35Z,,0,4.333,23,pc,8
velocitus_stock,2025-08-13T12:54:36Z,10.0,1,11.0,7,pc,59
rathbone_handle,2025-08-13T12:54:37Z,5.0,1,9.0,10,pc,48
rathbone_head,2025-08-13T12:54:38Z,5.667,3,15.333,7,pc,60
latron_wraith_barrel,2025-08-13T12:54:39Z,12.0,2,26.5,2,pc,56
heated_charge,2025-08-13T12:54:39Z,,0,1.0,25,pc,8
system_reroute,2025-08-13T12:54:40Z,53.0,5,9.333,25,pc,27
gorgon_wraith_receiver,2025-08-13T12:54:41Z,,0,4.333,10,pc,33
calculated_shot,2025-08-13T12:54:42Z,,0,40.0,1,pc,7
vigor,2025-08-13T12:54:43Z,,0,4.0,24,pc,56
hikou_prime_pouch,2025-08-13T12:54:44Z,5.0,2,7.333,14,pc,159
reaper_prime_blueprint,2025-08-13T12:54:44Z,6.0,1,9.333,10,pc,67
arcane_thrak_helmet,2025-08-13T12:54:46Z,30.0,2,136.333,9,pc,10
