item_url,ts_bucket,volume,min,max,avg,median,platform
fluctus_stock,2025-08-12T11:00:00.000+00:00,3,7,8,7.5,7.0,pc
fluctus_stock,2025-08-12T14:00:00.000+00:00,1,6,6,6.0,6.0,pc
fluctus_stock,2025-08-12T15:00:00.000+00:00,1,7,7,7.0,7.0,pc
decurion_barrel,2025-08-11T05:00:00.000+00:00,1,10,10,10.0,10.0,pc
decurion_barrel,2025-08-11T17:00:00.000+00:00,1,9,9,9.0,9.0,pc
decurion_barrel,2025-08-11T19:00:00.000+00:00,2,10,10,10.0,10.0,pc
hydroid_prime_set,2025-08-10T21:00:00.000+00:00,4,99,100,99.5,99.0,pc
hydroid_prime_set,2025-08-10T22:00:00.000+00:00,2,99,100,99.5,99.5,pc
hydroid_prime_set,2025-08-10T23:00:00.000+00:00,4,98,105,101.5,100.0,pc
hydroid_prime_set,2025-08-11T00:00:00.000+00:00,6,90,95,92.5,92.0,pc
hydroid_prime_set,2025-08-11T01:00:00.000+00:00,2,95,95,95.0,95.0,pc
hydroid_prime_set,2025-08-11T02:00:00.000+00:00,3,95,95,95.0,95.0,pc
hydroid_prime_set,2025-08-11T03:00:00.000+00:00,2,95,95,95.0,95.0,pc
hydroid_prime_set,2025-08-11T04:00:00.000+00:00,5,95,100,97.5,97.0,pc
hydroid_prime_set,2025-08-11T05:00:00.000+00:00,1,100,100,100.0,100.0,pc
hydroid_prime_set,2025-08-11T06:00:00.000+00:00,1,100,100,100.0,100.0,pc
hydroid_prime_set,2025-08-11T07:00:00.000+00:00,1,100,100,100.0,100.0,pc
hydroid_prime_set,2025-08-11T09:00:00.000+00:00,2,96,99,97.5,97.5,pc
hydroid_prime_set,2025-08-11T10:00:00.000+00:00,1,97,97,97.0,97.0,pc
hydroid_prime_set,2025-08-11T11:00:00.000+00:00,2,99,99,99.0,99.0,pc
hydroid_prime_set,2025-08-11T12:00:00.000+00:00,2,93,100,96.5,96.5,pc
hydroid_prime_set,2025-08-11T13:00:00.000+00:00,3,93,95,94.0,95.0,pc
hydroid_prime_set,2025-08-11T14:00:00.000+00:00,3,94,99,96.5,96.5,pc
hydroid_prime_set,2025-08-11T16:00:00.000+00:00,2,99,100,99.5,99.5,pc
hydroid_prime_set,2025-08-11T18:00:00.000+00:00,2,99,99,99.0,99.0,pc
hydroid_prime_set,2025-08-11T19:00:00.000+00:00,4,95,100,97.5,98.5,pc
hydroid_prime_set,2025-08-11T20:00:00.000+00:00,6,90,100,95.0,99.0,pc
hydroid_prime_set,2025-08-11T21:00:00.000+00:00,7,94,100,97.0,99.0,pc
hydroid_prime_set,2025-08-11T22:00:00.000+00:00,3,95,100,97.5,97.5,pc
hydroid_prime_set,2025-08-11T23:00:00.000+00:00,5,85,100,92.5,96.0,pc
hydroid_prime_set,2025-08-12T00:00:00.000+00:00,1,99,99,99.0,99.0,pc
hydroid_prime_set,2025-08-12T01:00:00.000+00:00,5,95,100,97.5,99.0,pc
hydroid_prime_set,2025-08-12T02:00:00.000+00:00,1,90,90,90.0,90.0,pc
hydroid_prime_set,2025-08-12T03:00:00.000+00:00,2,99,99,99.0,99.0,pc
hydroid_prime_set,2025-08-12T04:00:00.000+00:00,1,100,100,100.0,100.0,pc
hydroid_prime_set,2025-08-12T05:00:00.000+00:00,1,100,100,100.0,100.0,pc
hydroid_prime_set,2025-08-12T06:00:00.000+00:00,2,90,95,92.5,92.5,pc
hydroid_prime_set,2025-08-12T07:00:00.000+00:00,1,100,100,100.0,100.0,pc
hydroid_prime_set,2025-08-12T08:00:00.000+00:00,4,90,100,95.0,95.0,pc
hydroid_prime_set,2025-08-12T09:00:00.000+00:00,2,99,100,99.5,99.5,pc
hydroid_prime_set,2025-08-12T10:00:00.000+00:00,1,97,97,97.0,97.0,pc
hydroid_prime_set,2025-08-12T11:00:00.000+00:00,7,95,99,97.0,97.0,pc
hydroid_prime_set,2025-08-12T13:00:00.000+00:00,3,85,95,90.0,95.0,pc
hydroid_prime_set,2025-08-12T14:00:00.000+00:00,5,95,100,97.5,98.0,pc
hydroid_prime_set,2025-08-12T15:00:00.000+00:00,3,99,100,99.5,100.0,pc
hydroid_prime_set,2025-08-12T16:00:00.000+00:00,2,99,99,99.0,99.0,pc
hydroid_prime_set,2025-08-12T17:00:00.000+00:00,3,95,99,97.0,99.0,pc
hydroid_prime_set,2025-08-12T18:00:00.000+00:00,6,90,99,94.5,99.0,pc
hydroid_prime_set,2025-08-12T19:00:00.000+00:00,5,90,100,95.0,98.0,pc
hydroid_prime_set,2025-08-12T20:00:00.000+00:00,6,90,100,95.0,100.0,pc
cleanse_corrupted,2025-08-11T12:00:00.000+00:00,1,24,24,24.0,24.0,pc
cleanse_corrupted,2025-08-11T18:00:00.000+00:00,1,20,20,20.0,20.0,pc
cleanse_corrupted,2025-08-12T20:00:00.000+00:00,1,25,25,25.0,25.0,pc
star_crimzian,2025-08-10T21:00:00.000+00:00,12,1,1,1.0,1.0,pc
star_crimzian,2025-08-11T00:00:00.000+00:00,6,1,1,1.0,1.0,pc
star_crimzian,2025-08-12T11:00:00.000+00:00,7,2,2,2.0,2.0,pc
star_crimzian,2025-08-12T18:00:00.000+00:00,6,2,2,2.0,2.0,pc
star_crimzian,2025-08-12T19:00:00.000+00:00,8,2,2,2.0,2.0,pc
virtuos_strike,2025-08-10T21:00:00.000+00:00,1,20,20,20.0,20.0,pc
virtuos_strike,2025-08-11T00:00:00.000+00:00,1,20,20,20.0,20.0,pc
virtuos_strike,2025-08-11T07:00:00.000+00:00,1,25,25,25.0,25.0,pc
virtuos_strike,2025-08-11T10:00:00.000+00:00,1,20,20,20.0,20.0,pc
virtuos_strike,2025-08-11T15:00:00.000+00:00,4,4,4,4.0,4.0,pc
virtuos_strike,2025-08-11T17:00:00.000+00:00,1,20,20,20.0,20.0,pc
virtuos_strike,2025-08-11T20:00:00.000+00:00,1,29,29,29.0,29.0,pc
virtuos_strike,2025-08-12T03:00:00.000+00:00,1,25,25,25.0,25.0,pc
virtuos_strike,2025-08-12T15:00:00.000+00:00,1,20,20,20.0,20.0,pc
virtuos_strike,2025-08-12T17:00:00.000+00:00,2,5,5,5.0,5.0,pc
hunter_adrenaline,2025-08-10T21:00:00.000+00:00,3,3,5,4.0,4.0,pc
hunter_adrenaline,2025-08-10T22:00:00.000+00:00,1,4,4,4.0,4.0,pc
hunter_adrenaline,2025-08-11T00:00:00.000+00:00,4,5,5,5.0,5.0,pc
hunter_adrenaline,2025-08-11T02:00:00.000+00:00,2,5,5,5.0,5.0,pc
hunter_adrenaline,2025-08-11T03:00:00.000+00:00,1,4,4,4.0,4.0,pc
hunter_adrenaline,2025-08-11T05:00:00.000+00:00,1,4,4,4.0,4.0,pc
hunter_adrenaline,2025-08-11T06:00:00.000+00:00,7,4,5,4.5,5.0,pc
hunter_adrenaline,2025-08-11T07:00:00.000+00:00,2,5,5,5.0,5.0,pc
hunter_adrenaline,2025-08-11T09:00:00.000+00:00,1,4,4,4.0,4.0,pc
hunter_adrenaline,2025-08-11T11:00:00.000+00:00,1,5,5,5.0,5.0,pc
hunter_adrenaline,2025-08-11T12:00:00.000+00:00,1,9,9,9.0,9.0,pc
hunter_adrenaline,2025-08-11T13:00:00.000+00:00,1,5,5,5.0,5.0,pc
hunter_adrenaline,2025-08-11T14:00:00.000+00:00,2,10,10,10.0,10.0,pc
hunter_adrenaline,2025-08-11T15:00:00.000+00:00,2,4,4,4.0,4.0,pc
hunter_adrenaline,2025-08-11T17:00:00.000+00:00,8,5,5,5.0,5.0,pc
hunter_adrenaline,2025-08-11T18:00:00.000+00:00,1,5,5,5.0,5.0,pc
hunter_adrenaline,2025-08-11T20:00:00.000+00:00,1,10,10,10.0,10.0,pc
hunter_adrenaline,2025-08-11T23:00:00.000+00:00,1,4,4,4.0,4.0,pc
hunter_adrenaline,2025-08-12T00:00:00.000+00:00,2,4,4,4.0,4.0,pc
hunter_adrenaline,2025-08-12T01:00:00.000+00:00,1,10,10,10.0,10.0,pc
hunter_adrenaline,2025-08-12T02:00:00.000+00:00,1,10,10,10.0,10.0,pc
hunter_adrenaline,2025-08-12T05:00:00.000+00:00,1,3,3,3.0,3.0,pc
hunter_adrenaline,2025-08-12T06:00:00.000+00:00,1,5,5,5.0,5.0,pc
hunter_adrenaline,2025-08-12T07:00:00.000+00:00,2,10,10,10.0,10.0,pc
hunter_adrenaline,2025-08-12T08:00:00.000+00:00,1,4,4,4.0,4.0,pc
hunter_adrenaline,2025-08-12T09:00:00.000+00:00,1,5,5,5.0,5.0,pc
hunter_adrenaline,2025-08-12T12:00:00.000+00:00,4,4,4,4.0,4.0,pc
hunter_adrenaline,2025-08-12T14:00:00.000+00:00,2,4,4,4.0,4.0,pc
hunter_adrenaline,2025-08-12T16:00:00.000+00:00,1,4,4,4.0,4.0,pc
hunter_adrenaline,2025-08-12T17:00:00.000+00:00,1,4,4,4.0,4.0,pc
hunter_adrenaline,2025-08-12T18:00:00.000+00:00,2,10,15,12.5,12.5,pc
hunter_adrenaline,2025-08-12T19:00:00.000+00:00,2,3,5,4.0,4.0,pc
hunter_adrenaline,2025-08-12T20:00:00.000+00:00,1,4,4,4.0,4.0,pc
viper_wraith,2025-08-10T21:00:00.000+00:00,1,50,50,50.0,50.0,pc
viper_wraith,2025-08-11T02:00:00.000+00:00,1,39,39,39.0,39.0,pc
viper_wraith,2025-08-11T08:00:00.000+00:00,1,40,40,40.0,40.0,pc
eidolon_madurai_lens,2025-08-12T00:00:00.000+00:00,1,29,29,29.0,29.0,pc
eidolon_madurai_lens,2025-08-12T13:00:00.000+00:00,1,20,20,20.0,20.0,pc
eidolon_vazarin_lens,2025-08-12T02:00:00.000+00:00,1,20,20,20.0,20.0,pc
zephyr_prime_chassis_blueprint,2025-08-10T22:00:00.000+00:00,1,5,5,5.0,5.0,pc
zephyr_prime_chassis_blueprint,2025-08-11T00:00:00.000+00:00,2,5,7,6.0,6.0,pc
zephyr_prime_chassis_blueprint,2025-08-11T02:00:00.000+00:00,2,5,5,5.0,5.0,pc
zephyr_prime_chassis_blueprint,2025-08-11T05:00:00.000+00:00,4,5,7,6.0,5.5,pc
zephyr_prime_chassis_blueprint,2025-08-11T06:00:00.000+00:00,1,8,8,8.0,8.0,pc
zephyr_prime_chassis_blueprint,2025-08-11T09:00:00.000+00:00,3,5,5,5.0,5.0,pc
zephyr_prime_chassis_blueprint,2025-08-11T11:00:00.000+00:00,2,5,5,5.0,5.0,pc
zephyr_prime_chassis_blueprint,2025-08-11T13:00:00.000+00:00,3,4,5,4.5,5.0,pc
zephyr_prime_chassis_blueprint,2025-08-11T15:00:00.000+00:00,1,8,8,8.0,8.0,pc
zephyr_prime_chassis_blueprint,2025-08-11T16:00:00.000+00:00,1,5,5,5.0,5.0,pc
zephyr_prime_chassis_blueprint,2025-08-11T18:00:00.000+00:00,2,7,7,7.0,7.0,pc
zephyr_prime_chassis_blueprint,2025-08-11T19:00:00.000+00:00,1,5,5,5.0,5.0,pc
zephyr_prime_chassis_blueprint,2025-08-11T20:00:00.000+00:00,1,7,7,7.0,7.0,pc
zephyr_prime_chassis_blueprint,2025-08-11T22:00:00.000+00:00,1,6,6,6.0,6.0,pc
zephyr_prime_chassis_blueprint,2025-08-12T00:00:00.000+00:00,1,7,7,7.0,7.0,pc
zephyr_prime_chassis_blueprint,2025-08-12T01:00:00.000+00:00,2,6,7,6.5,6.5,pc
zephyr_prime_chassis_blueprint,2025-08-12T02:00:00.000+00:00,4,6,8,7.0,7.0,pc
zephyr_prime_chassis_blueprint,2025-08-12T03:00:00.000+00:00,1,6,6,6.0,6.0,pc
zephyr_prime_chassis_blueprint,2025-08-12T04:00:00.000+00:00,1,6,6,6.0,6.0,pc
zephyr_prime_chassis_blueprint,2025-08-12T06:00:00.000+00:00,1,7,7,7.0,7.0,pc
zephyr_prime_chassis_blueprint,2025-08-12T09:00:00.000+00:00,1,7,7,7.0,7.0,pc
zephyr_prime_chassis_blueprint,2025-08-12T10:00:00.000+00:00,1,7,7,7.0,7.0,pc
zephyr_prime_chassis_blueprint,2025-08-12T11:00:00.000+00:00,1,6,6,6.0,6.0,pc
zephyr_prime_chassis_blueprint,2025-08-12T12:00:00.000+00:00,1,5,5,5.0,5.0,pc
zephyr_prime_chassis_blueprint,2025-08-12T13:00:00.000+00:00,3,6,7,6.5,6.0,pc
zephyr_prime_chassis_blueprint,2025-08-12T14:00:00.000+00:00,1,7,7,7.0,7.0,pc
zephyr_prime_chassis_blueprint,2025-08-12T15:00:00.000+00:00,3,6,8,7.0,7.0,pc
zephyr_prime_chassis_blueprint,2025-08-12T16:00:00.000+00:00,2,5,7,6.0,6.0,pc
zephyr_prime_chassis_blueprint,2025-08-12T17:00:00.000+00:00,2,5,7,6.0,6.0,pc
zephyr_prime_chassis_blueprint,2025-08-12T18:00:00.000+00:00,1,8,8,8.0,8.0,pc
zephyr_prime_chassis_blueprint,2025-08-12T19:00:00.000+00:00,1,5,5,5.0,5.0,pc
zephyr_prime_chassis_blueprint,2025-08-12T20:00:00.000+00:00,1,7,7,7.0,7.0,pc
pax_soar,2025-08-11T01:00:00.000+00:00,1,29,29,29.0,29.0,pc
pax_soar,2025-08-12T15:00:00.000+00:00,1,28,28,28.0,28.0,pc
redeemer_prime_blade,2025-08-10T21:00:00.000+00:00,1,5,5,5.0,5.0,pc
redeemer_prime_blade,2025-08-10T22:00:00.000+00:00,1,5,5,5.0,5.0,pc
redeemer_prime_blade,2025-08-11T00:00:00.000+00:00,1,6,6,6.0,6.0,pc
redeemer_prime_blade,2025-08-11T03:00:00.000+00:00,1,4,4,4.0,4.0,pc
redeemer_prime_blade,2025-08-11T12:00:00.000+00:00,1,4,4,4.0,4.0,pc
redeemer_prime_blade,2025-08-11T17:00:00.000+00:00,1,5,5,5.0,5.0,pc
redeemer_prime_blade,2025-08-11T21:00:00.000+00:00,1,5,5,5.0,5.0,pc
redeemer_prime_blade,2025-08-12T05:00:00.000+00:00,1,4,4,4.0,4.0,pc
redeemer_prime_blade,2025-08-12T10:00:00.000+00:00,1,5,5,5.0,5.0,pc
redeemer_prime_blade,2025-08-12T11:00:00.000+00:00,2,5,5,5.0,5.0,pc
redeemer_prime_blade,2025-08-12T14:00:00.000+00:00,1,5,5,5.0,5.0,pc
redeemer_prime_blade,2025-08-12T17:00:00.000+00:00,1,5,5,5.0,5.0,pc
redeemer_prime_blade,2025-08-12T18:00:00.000+00:00,1,5,5,5.0,5.0,pc
akjagara_prime_receiver,2025-08-10T21:00:00.000+00:00,3,8,8,8.0,8.0,pc
akjagara_prime_receiver,2025-08-10T22:00:00.000+00:00,2,7,10,8.5,8.5,pc
akjagara_prime_receiver,2025-08-10T23:00:00.000+00:00,1,7,7,7.0,7.0,pc
akjagara_prime_receiver,2025-08-11T00:00:00.000+00:00,1,10,10,10.0,10.0,pc
akjagara_prime_receiver,2025-08-11T03:00:00.000+00:00,2,9,10,9.5,9.5,pc
akjagara_prime_receiver,2025-08-11T05:00:00.000+00:00,1,8,8,8.0,8.0,pc
akjagara_prime_receiver,2025-08-11T07:00:00.000+00:00,3,7,10,8.5,8.0,pc
akjagara_prime_receiver,2025-08-11T13:00:00.000+00:00,1,10,10,10.0,10.0,pc
akjagara_prime_receiver,2025-08-11T14:00:00.000+00:00,2,7,8,7.5,7.5,pc
akjagara_prime_receiver,2025-08-11T17:00:00.000+00:00,1,10,10,10.0,10.0,pc
akjagara_prime_receiver,2025-08-11T21:00:00.000+00:00,2,7,10,8.5,8.5,pc
akjagara_prime_receiver,2025-08-11T23:00:00.000+00:00,1,8,8,8.0,8.0,pc
akjagara_prime_receiver,2025-08-12T02:00:00.000+00:00,1,11,11,11.0,11.0,pc
akjagara_prime_receiver,2025-08-12T05:00:00.000+00:00,1,9,9,9.0,9.0,pc
akjagara_prime_receiver,2025-08-12T07:00:00.000+00:00,1,10,10,10.0,10.0,pc
akjagara_prime_receiver,2025-08-12T08:00:00.000+00:00,1,9,9,9.0,9.0,pc
akjagara_prime_receiver,2025-08-12T09:00:00.000+00:00,2,9,10,9.5,9.5,pc
akjagara_prime_receiver,2025-08-12T10:00:00.000+00:00,4,8,9,8.5,8.5,pc
akjagara_prime_receiver,2025-08-12T13:00:00.000+00:00,2,8,10,9.0,9.0,pc
akjagara_prime_receiver,2025-08-12T19:00:00.000+00:00,4,8,10,9.0,9.0,pc
kitgun_riven_mod_(veiled),2025-08-10T21:00:00.000+00:00,1,1,1,1.0,1.0,pc
kitgun_riven_mod_(veiled),2025-08-11T18:00:00.000+00:00,6,1,1,1.0,1.0,pc
kitgun_riven_mod_(veiled),2025-08-12T08:00:00.000+00:00,4,1,1,1.0,1.0,pc
spectrosiphon,2025-08-11T01:00:00.000+00:00,1,11,11,11.0,11.0,pc
spectrosiphon,2025-08-11T03:00:00.000+00:00,1,11,11,11.0,11.0,pc
spectrosiphon,2025-08-11T09:00:00.000+00:00,1,15,15,15.0,15.0,pc
spectrosiphon,2025-08-11T19:00:00.000+00:00,1,12,12,12.0,12.0,pc
spectrosiphon,2025-08-11T22:00:00.000+00:00,1,12,12,12.0,12.0,pc
spectrosiphon,2025-08-11T23:00:00.000+00:00,1,13,13,13.0,13.0,pc
spectrosiphon,2025-08-12T01:00:00.000+00:00,3,10,15,12.5,13.0,pc
spectrosiphon,2025-08-12T05:00:00.000+00:00,1,12,12,12.0,12.0,pc
spectrosiphon,2025-08-12T07:00:00.000+00:00,1,10,10,10.0,10.0,pc
spectrosiphon,2025-08-12T08:00:00.000+00:00,1,10,10,10.0,10.0,pc
spectrosiphon,2025-08-12T11:00:00.000+00:00,1,15,15,15.0,15.0,pc
spectrosiphon,2025-08-12T16:00:00.000+00:00,2,10,12,11.0,11.0,pc
spectrosiphon,2025-08-12T20:00:00.000+00:00,1,12,12,12.0,12.0,pc
wolf_sledge_set,2025-08-10T22:00:00.000+00:00,1,29,29,29.0,29.0,pc
wolf_sledge_set,2025-08-10T23:00:00.000+00:00,1,29,29,29.0,29.0,pc
wolf_sledge_set,2025-08-11T03:00:00.000+00:00,1,30,30,30.0,30.0,pc
wolf_sledge_set,2025-08-11T05:00:00.000+00:00,1,20,20,20.0,20.0,pc
wolf_sledge_set,2025-08-11T08:00:00.000+00:00,1,20,20,20.0,20.0,pc
wolf_sledge_set,2025-08-11T10:00:00.000+00:00,1,30,30,30.0,30.0,pc
wolf_sledge_set,2025-08-11T13:00:00.000+00:00,1,29,29,29.0,29.0,pc
wolf_sledge_set,2025-08-11T14:00:00.000+00:00,5,17,17,17.0,17.0,pc
wolf_sledge_set,2025-08-11T17:00:00.000+00:00,1,20,20,20.0,20.0,pc
wolf_sledge_set,2025-08-11T19:00:00.000+00:00,1,19,19,19.0,19.0,pc
wolf_sledge_set,2025-08-11T20:00:00.000+00:00,1,20,20,20.0,20.0,pc
wolf_sledge_set,2025-08-12T02:00:00.000+00:00,2,30,30,30.0,30.0,pc
wolf_sledge_set,2025-08-12T04:00:00.000+00:00,1,25,25,25.0,25.0,pc
wolf_sledge_set,2025-08-12T06:00:00.000+00:00,1,26,26,26.0,26.0,pc
wolf_sledge_set,2025-08-12T11:00:00.000+00:00,2,25,29,27.0,27.0,pc
wolf_sledge_set,2025-08-12T13:00:00.000+00:00,1,29,29,29.0,29.0,pc
wolf_sledge_set,2025-08-12T15:00:00.000+00:00,3,20,29,24.5,24.5,pc
wolf_sledge_set,2025-08-12T16:00:00.000+00:00,1,25,25,25.0,25.0,pc
wolf_sledge_set,2025-08-12T17:00:00.000+00:00,1,20,20,20.0,20.0,pc
wolf_sledge_set,2025-08-12T20:00:00.000+00:00,1,25,25,25.0,25.0,pc
zhuge_prime_grip,2025-08-11T00:00:00.000+00:00,1,5,5,5.0,5.0,pc
zhuge_prime_grip,2025-08-11T03:00:00.000+00:00,1,4,4,4.0,4.0,pc
zhuge_prime_grip,2025-08-11T05:00:00.000+00:00,1,5,5,5.0,5.0,pc
zhuge_prime_grip,2025-08-11T07:00:00.000+00:00,2,5,5,5.0,5.0,pc
zhuge_prime_grip,2025-08-11T09:00:00.000+00:00,2,5,5,5.0,5.0,pc
zhuge_prime_grip,2025-08-11T12:00:00.000+00:00,1,5,5,5.0,5.0,pc
zhuge_prime_grip,2025-08-11T13:00:00.000+00:00,1,5,5,5.0,5.0,pc
zhuge_prime_grip,2025-08-11T17:00:00.000+00:00,2,5,5,5.0,5.0,pc
zhuge_prime_grip,2025-08-11T19:00:00.000+00:00,1,4,4,4.0,4.0,pc
zhuge_prime_grip,2025-08-11T20:00:00.000+00:00,1,4,4,4.0,4.0,pc
zhuge_prime_grip,2025-08-12T02:00:00.000+00:00,1,4,4,4.0,4.0,pc
zhuge_prime_grip,2025-08-12T03:00:00.000+00:00,1,4,4,4.0,4.0,pc
zhuge_prime_grip,2025-08-12T06:00:00.000+00:00,1,6,6,6.0,6.0,pc
zhuge_prime_grip,2025-08-12T09:00:00.000+00:00,1,10,10,10.0,10.0,pc
zhuge_prime_grip,2025-08-12T10:00:00.000+00:00,1,5,5,5.0,5.0,pc
zhuge_prime_grip,2025-08-12T12:00:00.000+00:00,1,5,5,5.0,5.0,pc
zhuge_prime_grip,2025-08-12T14:00:00.000+00:00,1,4,4,4.0,4.0,pc
zhuge_prime_grip,2025-08-12T15:00:00.000+00:00,2,5,5,5.0,5.0,pc
zhuge_prime_grip,2025-08-12T17:00:00.000+00:00,2,4,5,4.5,4.5,pc
zhuge_prime_grip,2025-08-12T19:00:00.000+00:00,1,4,4,4.0,4.0,pc
freeze_force,2025-08-11T00:00:00.000+00:00,1,13,13,13.0,13.0,pc
freeze_force,2025-08-11T01:00:00.000+00:00,1,10,10,10.0,10.0,pc
freeze_force,2025-08-11T03:00:00.000+00:00,1,20,20,20.0,20.0,pc
freeze_force,2025-08-11T06:00:00.000+00:00,1,20,20,20.0,20.0,pc
freeze_force,2025-08-11T15:00:00.000+00:00,2,12,12,12.0,12.0,pc
freeze_force,2025-08-11T18:00:00.000+00:00,1,10,10,10.0,10.0,pc
freeze_force,2025-08-11T23:00:00.000+00:00,1,14,14,14.0,14.0,pc
freeze_force,2025-08-12T02:00:00.000+00:00,2,10,12,11.0,11.0,pc
freeze_force,2025-08-12T04:00:00.000+00:00,1,10,10,10.0,10.0,pc
freeze_force,2025-08-12T15:00:00.000+00:00,1,10,10,10.0,10.0,pc
swirling_tiger,2025-08-11T02:00:00.000+00:00,1,3,3,3.0,3.0,pc
quick_thinking,2025-08-10T21:00:00.000+00:00,2,4,4,4.0,4.0,pc
quick_thinking,2025-08-11T00:00:00.000+00:00,1,4,4,4.0,4.0,pc
quick_thinking,2025-08-11T01:00:00.000+00:00,1,4,4,4.0,4.0,pc
quick_thinking,2025-08-11T02:00:00.000+00:00,1,10,10,10.0,10.0,pc
quick_thinking,2025-08-11T04:00:00.000+00:00,2,4,5,4.5,4.5,pc
quick_thinking,2025-08-11T08:00:00.000+00:00,1,4,4,4.0,4.0,pc
quick_thinking,2025-08-11T09:00:00.000+00:00,1,2,2,2.0,2.0,pc
quick_thinking,2025-08-11T12:00:00.000+00:00,1,4,4,4.0,4.0,pc
quick_thinking,2025-08-11T13:00:00.000+00:00,2,10,10,10.0,10.0,pc
quick_thinking,2025-08-11T14:00:00.000+00:00,1,3,3,3.0,3.0,pc
quick_thinking,2025-08-11T16:00:00.000+00:00,1,4,4,4.0,4.0,pc
quick_thinking,2025-08-11T19:00:00.000+00:00,1,15,15,15.0,15.0,pc
quick_thinking,2025-08-11T20:00:00.000+00:00,1,3,3,3.0,3.0,pc
quick_thinking,2025-08-11T22:00:00.000+00:00,1,3,3,3.0,3.0,pc
quick_thinking,2025-08-12T01:00:00.000+00:00,1,4,4,4.0,4.0,pc
quick_thinking,2025-08-12T02:00:00.000+00:00,1,5,5,5.0,5.0,pc
quick_thinking,2025-08-12T04:00:00.000+00:00,1,3,3,3.0,3.0,pc
quick_thinking,2025-08-12T05:00:00.000+00:00,1,4,4,4.0,4.0,pc
quick_thinking,2025-08-12T10:00:00.000+00:00,1,4,4,4.0,4.0,pc
quick_thinking,2025-08-12T14:00:00.000+00:00,2,4,5,4.5,4.5,pc
quick_thinking,2025-08-12T15:00:00.000+00:00,1,4,4,4.0,4.0,pc
quick_thinking,2025-08-12T16:00:00.000+00:00,1,4,4,4.0,4.0,pc
quick_thinking,2025-08-12T19:00:00.000+00:00,1,5,5,5.0,5.0,pc
wyrm_prime_blueprint,2025-08-11T00:00:00.000+00:00,2,10,11,10.5,10.5,pc
wyrm_prime_blueprint,2025-08-11T01:00:00.000+00:00,1,10,10,10.0,10.0,pc
wyrm_prime_blueprint,2025-08-11T09:00:00.000+00:00,1,8,8,8.0,8.0,pc
wyrm_prime_blueprint,2025-08-11T10:00:00.000+00:00,1,10,10,10.0,10.0,pc
wyrm_prime_blueprint,2025-08-11T12:00:00.000+00:00,1,11,11,11.0,11.0,pc
wyrm_prime_blueprint,2025-08-11T14:00:00.000+00:00,1,11,11,11.0,11.0,pc
wyrm_prime_blueprint,2025-08-11T15:00:00.000+00:00,2,12,12,12.0,12.0,pc
wyrm_prime_blueprint,2025-08-11T17:00:00.000+00:00,1,12,12,12.0,12.0,pc
wyrm_prime_blueprint,2025-08-11T19:00:00.000+00:00,1,10,10,10.0,10.0,pc
wyrm_prime_blueprint,2025-08-11T20:00:00.000+00:00,2,10,10,10.0,10.0,pc
wyrm_prime_blueprint,2025-08-12T01:00:00.000+00:00,2,9,10,9.5,9.5,pc
wyrm_prime_blueprint,2025-08-12T02:00:00.000+00:00,1,12,12,12.0,12.0,pc
wyrm_prime_blueprint,2025-08-12T06:00:00.000+00:00,1,9,9,9.0,9.0,pc
wyrm_prime_blueprint,2025-08-12T08:00:00.000+00:00,1,10,10,10.0,10.0,pc
wyrm_prime_blueprint,2025-08-12T12:00:00.000+00:00,1,10,10,10.0,10.0,pc
wyrm_prime_blueprint,2025-08-12T14:00:00.000+00:00,2,10,10,10.0,10.0,pc
wyrm_prime_blueprint,2025-08-12T15:00:00.000+00:00,1,10,10,10.0,10.0,pc
wyrm_prime_blueprint,2025-08-12T16:00:00.000+00:00,1,11,11,11.0,11.0,pc
wyrm_prime_blueprint,2025-08-12T17:00:00.000+00:00,2,10,12,11.0,11.0,pc
wyrm_prime_blueprint,2025-08-12T18:00:00.000+00:00,1,10,10,10.0,10.0,pc
spring_loaded_blade,2025-08-10T21:00:00.000+00:00,2,18,20,19.0,19.0,pc
spring_loaded_blade,2025-08-10T22:00:00.000+00:00,2,20,20,20.0,20.0,pc
spring_loaded_blade,2025-08-10T23:00:00.000+00:00,1,20,20,20.0,20.0,pc
spring_loaded_blade,2025-08-11T00:00:00.000+00:00,1,18,18,18.0,18.0,pc
spring_loaded_blade,2025-08-11T01:00:00.000+00:00,1,20,20,20.0,20.0,pc
spring_loaded_blade,2025-08-11T02:00:00.000+00:00,1,25,25,25.0,25.0,pc
spring_loaded_blade,2025-08-11T03:00:00.000+00:00,4,18,19,18.5,18.5,pc
spring_loaded_blade,2025-08-11T04:00:00.000+00:00,2,17,18,17.5,17.5,pc
spring_loaded_blade,2025-08-11T06:00:00.000+00:00,4,17,18,17.5,17.5,pc
spring_loaded_blade,2025-08-11T07:00:00.000+00:00,3,19,19,19.0,19.0,pc
spring_loaded_blade,2025-08-11T09:00:00.000+00:00,5,18,19,18.5,18.0,pc
spring_loaded_blade,2025-08-11T10:00:00.000+00:00,4,17,18,17.5,18.0,pc
spring_loaded_blade,2025-08-11T11:00:00.000+00:00,1,20,20,20.0,20.0,pc
spring_loaded_blade,2025-08-11T12:00:00.000+00:00,2,17,17,17.0,17.0,pc
spring_loaded_blade,2025-08-11T14:00:00.000+00:00,1,23,23,23.0,23.0,pc
